time,tem,humi,pm25
2023-01-08 18:15:01,19.97,53.65,26.46
2023-01-08 18:30:00,19.83,54.79,37.63
2023-01-08 18:45:00,19.76,56.86,0.00
2023-01-08 19:00:00,19.69,57.31,30.02
2023-01-08 19:15:00,19.55,57.01,32.48
2023-01-08 19:30:00,19.49,58.55,31.55
2023-01-08 19:45:00,19.41,59.19,35.41
2023-01-08 20:00:00,19.34,59.00,34.77
2023-01-08 20:15:00,19.08,59.37,34.54
2023-01-08 20:30:00,19.16,60.38,36.70
2023-01-08 20:45:00,19.18,59.28,35.08
2023-01-08 21:00:00,18.94,60.51,55.81
2023-01-08 21:15:00,18.88,60.70,41.43
2023-01-08 21:30:00,18.95,61.51,40.16
2023-01-08 21:45:00,18.86,62.42,39.52
2023-01-08 22:00:00,18.70,64.48,40.01
2023-01-08 22:15:00,18.62,64.91,40.74
2023-01-08 22:30:00,18.50,65.52,42.56
2023-01-08 22:45:01,18.38,66.92,40.09
2023-01-08 23:00:00,18.30,67.37,45.42
2023-01-08 23:15:01,18.30,67.69,38.92
2023-01-08 23:30:00,18.30,67.97,45.71
2023-01-08 23:45:01,18.13,69.31,39.43
2023-01-09 00:00:00,18.01,69.77,39.03
2023-01-09 00:15:01,17.94,69.79,45.22
2023-01-09 00:30:00,17.85,70.07,43.40
2023-01-09 00:45:01,17.81,70.39,43.80
2023-01-09 01:00:00,17.90,70.62,47.09
2023-01-09 01:15:00,17.65,72.20,49.37
2023-01-09 01:30:00,17.66,71.66,48.37
2023-01-09 01:45:00,17.61,71.95,48.49
2023-01-09 02:00:00,17.59,71.87,41.14
2023-01-09 02:15:00,17.41,72.49,44.40
2023-01-09 02:30:00,17.43,72.25,46.89
2023-01-09 02:45:00,17.49,71.62,45.22
2023-01-09 03:00:00,17.41,70.79,48.84
2023-01-09 03:15:00,17.34,71.63,46.27
2023-01-09 03:30:00,17.25,72.16,48.13
2023-01-09 03:45:00,17.24,72.22,44.25
2023-01-09 04:00:00,17.24,72.31,42.71
2023-01-09 04:15:00,17.20,72.65,45.36
2023-01-09 04:30:00,17.08,73.61,46.67
2023-01-09 04:45:00,17.12,73.33,48.51
2023-01-09 05:00:00,17.08,73.42,47.82
2023-01-09 05:15:00,17.02,73.97,46.13
2023-01-09 05:30:00,16.93,74.33,57.50
2023-01-09 05:45:00,16.80,73.96,58.32
2023-01-09 06:00:00,16.69,74.64,59.85
2023-01-09 06:15:00,16.95,73.66,55.99
2023-01-09 06:30:00,16.91,74.49,57.83
2023-01-09 06:45:00,17.37,73.54,52.48
2023-01-09 11:15:00,24.37,52.80,60.47
2023-01-09 11:30:00,22.89,57.08,57.06
2023-01-09 11:45:00,22.75,57.85,58.05
2023-01-09 12:00:00,22.85,57.10,59.65
2023-01-09 12:15:00,22.78,56.87,59.76
2023-01-09 12:30:00,22.51,57.66,48.73
2023-01-09 12:45:01,22.36,57.88,39.38
2023-01-09 13:00:00,22.34,57.91,50.06
2023-01-09 13:15:00,22.36,58.00,42.89
2023-01-09 13:30:00,22.34,57.89,42.29
2023-01-09 13:45:00,22.35,57.08,44.71
2023-01-09 14:00:00,22.35,56.94,44.00
2023-01-09 14:15:00,22.30,56.87,50.57
2023-01-09 14:30:00,22.35,57.74,57.94
2023-01-09 14:45:00,22.38,56.66,41.98
2023-01-09 15:00:00,22.63,54.71,45.29
2023-01-09 15:15:00,22.70,54.87,45.00
2023-01-09 15:30:00,22.76,53.34,42.05
2023-01-09 15:45:00,22.84,53.18,39.69
2023-01-09 16:00:00,22.83,53.05,36.90
2023-01-09 16:15:00,22.83,53.74,42.58
2023-01-09 16:30:00,22.84,54.06,51.44
2023-01-09 16:45:00,22.88,55.71,41.69
2023-01-09 17:00:00,22.81,56.17,50.62
2023-01-09 17:15:00,22.82,57.26,48.62
2023-01-09 17:30:00,22.81,56.96,54.72
2023-01-09 17:45:00,22.83,56.56,60.63
2023-01-09 18:00:00,22.88,57.48,55.72
2023-01-09 18:15:00,23.00,56.83,48.60
2023-01-09 18:30:00,23.25,63.08,60.25
2023-01-09 18:45:00,23.11,58.04,62.18
2023-01-09 19:00:00,23.08,59.82,67.80
2023-01-09 19:15:00,23.00,58.63,62.34
2023-01-09 19:30:00,22.86,59.38,60.58
2023-01-09 19:45:00,22.85,61.22,66.20
2023-01-09 20:00:00,22.75,64.40,54.55
2023-01-09 20:15:00,22.70,65.83,50.86
2023-01-09 20:30:00,22.39,67.85,56.10
2023-01-09 20:45:00,21.60,71.83,75.53
2023-01-09 21:00:00,21.47,72.84,64.96
2023-01-09 21:15:01,21.30,73.69,73.04
2023-01-09 21:30:00,21.16,74.38,78.86
2023-01-09 21:45:01,21.00,74.89,72.46
2023-01-09 22:00:00,21.42,73.09,67.87
2023-01-09 22:15:01,22.16,71.17,53.95
2023-01-09 22:30:00,22.45,69.87,58.03
2023-01-09 22:45:01,22.55,68.65,55.90
2023-01-09 23:00:00,22.60,68.75,49.86
2023-01-09 23:15:01,22.63,68.71,51.44
2023-01-09 23:30:00,22.62,68.46,54.39
2023-01-09 23:45:00,22.61,68.54,51.64
2023-01-10 00:00:00,22.62,68.46,62.34
2023-01-10 00:15:00,22.63,68.68,54.64
2023-01-10 00:30:00,22.59,68.68,55.81
2023-01-10 00:45:00,22.59,68.62,57.06
2023-01-10 01:00:00,22.60,68.83,56.03
2023-01-10 01:15:00,22.56,68.61,61.87
2023-01-10 01:30:00,22.51,68.71,58.39
2023-01-10 01:45:00,22.53,68.82,59.74
2023-01-10 02:00:00,22.51,68.84,66.62
2023-01-10 02:15:00,22.44,68.97,60.83
2023-01-10 02:30:00,22.48,68.90,61.03
2023-01-10 02:45:00,22.45,68.73,59.34
2023-01-10 03:00:00,22.50,68.32,57.59
2023-01-10 03:15:00,22.49,68.60,61.47
2023-01-10 03:30:00,22.50,68.59,58.28
2023-01-10 03:45:00,22.49,68.49,51.73
2023-01-10 04:00:00,22.47,68.56,56.21
2023-01-10 04:15:00,22.44,68.68,58.70
2023-01-10 04:30:00,22.47,68.50,64.56
2023-01-10 04:45:00,22.50,68.38,56.81
2023-01-10 05:00:00,22.44,68.74,58.17
2023-01-10 05:15:00,22.45,68.73,62.27
2023-01-10 05:30:00,22.50,68.48,61.81
2023-01-10 05:45:00,22.44,68.97,62.36
2023-01-10 06:00:01,22.73,69.82,71.51
2023-01-10 06:15:00,22.80,70.37,73.97
2023-01-10 06:30:01,22.73,70.30,77.01
2023-01-10 06:45:00,22.65,70.59,73.13
2023-01-10 07:00:01,22.57,70.46,88.91
2023-01-10 07:15:00,22.53,69.84,76.06
2023-01-10 07:30:01,22.49,68.92,69.35
2023-01-10 07:45:00,22.43,68.90,65.40
2023-01-10 08:00:01,22.44,68.11,69.18
2023-01-10 08:15:00,22.48,67.26,58.90
2023-01-10 08:30:00,22.48,67.28,69.86
2023-01-10 08:45:00,22.49,67.89,68.27
2023-01-10 09:00:00,22.48,67.25,64.91
2023-01-10 09:15:00,22.50,66.08,75.88
2023-01-10 09:30:00,22.49,64.07,74.37
2023-01-10 09:45:00,22.40,62.33,62.61
2023-01-10 10:00:00,22.49,63.35,64.96
2023-01-10 10:15:00,22.58,62.79,55.21
2023-01-10 10:30:00,22.40,61.68,53.95
2023-01-10 10:45:00,22.62,61.58,49.37
2023-01-10 12:15:00,23.26,57.49,35.50
2023-01-10 12:30:00,23.59,56.67,41.32
2023-01-10 12:45:01,23.57,55.83,29.39
2023-01-10 13:00:00,24.24,55.01,50.53
2023-01-10 13:15:00,23.27,58.80,42.56
2023-01-10 13:30:01,23.20,60.06,42.60
2023-01-10 13:45:00,23.07,59.74,60.12
2023-01-10 14:00:00,22.61,62.12,48.18
2023-01-10 14:15:00,22.35,64.36,46.55
2023-01-10 14:30:00,22.30,65.77,45.96
2023-01-10 14:45:00,21.78,66.93,44.29
2023-01-10 15:00:00,21.91,67.75,45.80
2023-01-10 15:15:00,21.91,70.48,61.98
2023-01-10 15:30:00,21.59,72.39,64.76
2023-01-10 15:45:00,21.85,71.52,64.05
2023-01-10 16:00:00,21.60,73.81,62.12
2023-01-10 16:15:00,21.58,73.66,58.83
2023-01-10 16:30:00,21.58,73.65,53.75
2023-01-10 16:45:00,21.53,74.65,60.50
2023-01-10 17:00:00,21.54,75.01,61.16
2023-01-10 17:15:00,21.64,74.22,65.38
2023-01-10 17:30:00,21.93,71.84,60.65
2023-01-10 17:45:00,22.11,70.69,51.46
2023-01-10 18:00:00,21.82,70.79,48.42
2023-01-10 18:15:00,22.10,70.05,47.78
2023-01-10 18:30:00,21.96,70.63,50.51
2023-01-10 18:45:00,22.14,71.05,45.84
2023-01-10 19:00:01,22.41,69.59,53.10
2023-01-10 19:15:00,22.75,70.61,46.95
2023-01-10 19:30:00,21.85,72.33,49.88
2023-01-10 19:45:01,21.81,72.11,43.02
2023-01-10 20:00:00,21.18,75.93,54.75
2023-01-10 20:15:00,21.20,75.88,50.71
2023-01-10 20:30:01,21.62,73.99,43.47
2023-01-10 20:45:00,21.83,72.59,50.33
2023-01-10 21:00:00,22.05,72.98,46.53
2023-01-10 21:15:01,22.45,70.87,50.99
2023-01-10 21:30:00,22.52,70.13,50.02
2023-01-10 21:45:00,22.59,69.87,41.00
2023-01-10 22:00:01,22.60,69.82,50.91
2023-01-10 22:15:00,22.61,69.33,50.31
2023-01-10 22:30:00,22.59,69.23,51.73
2023-01-10 22:45:00,22.65,69.23,49.86
2023-01-10 23:00:00,22.62,69.18,45.18
2023-01-10 23:15:00,22.67,68.54,35.68
2023-01-10 23:30:00,22.68,68.93,47.49
2023-01-10 23:45:00,22.63,69.20,45.31
2023-01-11 00:00:00,22.59,69.19,45.13
2023-01-11 00:15:00,22.55,69.86,43.56
2023-01-11 00:30:00,22.56,69.68,48.91
2023-01-11 00:45:00,22.57,69.92,45.96
2023-01-11 01:00:00,22.50,69.58,56.72
2023-01-11 01:15:00,22.50,69.86,51.35
2023-01-11 01:30:00,22.49,69.53,55.97
2023-01-11 01:45:00,22.50,69.66,47.18
2023-01-11 02:00:00,22.47,70.00,44.11
2023-01-11 02:15:00,22.46,70.57,40.89
2023-01-11 02:30:00,22.42,70.60,40.78
2023-01-11 02:45:00,22.39,70.54,40.03
2023-01-11 03:00:00,22.41,70.12,37.25
2023-01-11 03:15:00,22.38,70.06,43.78
2023-01-11 03:30:00,22.37,70.22,42.74
2023-01-11 03:45:00,22.35,70.50,45.56
2023-01-11 04:00:00,22.35,70.04,43.93
2023-01-11 04:15:01,22.34,70.20,34.59
2023-01-11 04:30:00,22.34,70.07,41.29
2023-01-11 04:45:00,22.30,69.99,37.81
2023-01-11 05:00:01,22.29,70.05,37.39
2023-01-11 05:15:00,22.34,69.69,39.38
2023-01-11 05:30:00,22.25,69.84,39.96
2023-01-11 05:45:01,22.26,69.51,35.50
2023-01-11 06:00:00,22.27,69.54,40.34
2023-01-11 06:15:00,22.25,69.60,35.28
2023-01-11 06:30:01,22.20,69.41,36.85
2023-01-11 06:45:00,22.22,69.32,36.32
2023-01-11 07:00:00,22.22,69.37,40.09
2023-01-11 07:15:00,22.22,69.36,39.21
2023-01-11 07:30:00,22.18,69.41,37.61
2023-01-11 07:45:01,22.15,69.33,39.14
2023-01-11 08:00:00,22.20,69.37,36.85
2023-01-11 08:15:00,22.26,68.90,32.90
2023-01-11 08:30:01,22.29,68.74,36.50
2023-01-11 08:45:00,22.23,68.82,33.75
2023-01-11 09:00:00,22.21,68.55,35.21
2023-01-11 09:15:00,21.98,69.63,35.83
2023-01-11 09:30:00,22.00,69.73,43.05
2023-01-11 09:45:01,21.92,70.41,48.33
2023-01-11 10:00:00,21.98,69.46,42.54
2023-01-11 10:15:00,22.00,69.76,51.66
2023-01-11 10:30:01,22.12,69.76,51.15
2023-01-11 10:45:00,22.03,69.76,50.75
2023-01-11 11:00:00,21.48,70.96,44.09
2023-01-11 11:15:01,21.09,73.21,52.50
2023-01-11 11:30:00,21.47,72.54,52.39
2023-01-11 11:45:00,21.36,72.83,54.95
2023-01-11 12:00:01,21.37,72.53,54.48
2023-01-11 12:15:00,21.53,73.14,61.41
2023-01-11 12:30:00,21.52,73.38,56.79
2023-01-11 12:45:00,21.50,73.36,49.51
2023-01-11 13:00:00,21.64,72.38,51.53
2023-01-11 13:15:00,21.69,72.28,42.63
2023-01-11 13:30:00,21.70,72.69,50.68
2023-01-11 13:45:01,21.69,72.24,52.79
2023-01-11 14:00:01,21.69,71.55,41.40
2023-01-11 14:15:01,21.71,71.39,38.90
2023-01-11 14:30:00,21.69,71.32,44.07
2023-01-11 14:45:00,21.70,70.97,43.85
2023-01-11 17:15:00,22.54,69.46,67.31
2023-01-11 17:45:00,23.16,67.54,57.88
2023-01-11 18:00:00,23.12,67.18,46.72
2023-01-11 18:30:00,22.43,70.41,45.52
2023-01-11 18:45:00,22.30,71.71,41.88
2023-01-11 19:00:00,22.44,70.68,34.36
2023-01-11 19:15:00,22.53,70.12,39.29
2023-01-11 19:30:00,22.60,70.06,45.65
2023-01-11 19:45:00,22.61,69.99,36.32
2023-01-11 20:00:00,22.56,70.32,36.15
2023-01-11 20:15:00,22.63,70.03,28.11
2023-01-11 20:30:00,22.88,73.79,46.68
2023-01-11 20:45:00,21.71,75.78,42.91
2023-01-11 21:00:00,21.69,74.49,47.02
2023-01-11 21:15:00,21.76,74.42,41.17
2023-01-11 21:30:00,21.82,74.29,44.60
2023-01-11 21:45:00,21.73,75.01,43.46
2023-01-11 22:00:00,21.84,74.59,48.83
2023-01-11 22:15:00,21.66,74.69,39.88
2023-01-11 22:30:00,21.61,74.68,39.63
2023-01-11 22:45:00,21.70,74.44,41.17
2023-01-11 23:00:00,21.61,74.24,45.23
2023-01-11 23:15:00,21.54,74.40,38.79
2023-01-11 23:30:01,21.47,74.13,42.77
2023-01-11 23:45:00,21.55,73.92,48.62
2023-01-12 00:00:01,21.67,72.85,34.41
2023-01-12 00:15:00,21.93,72.29,36.47
2023-01-12 00:30:01,22.22,71.46,30.85
2023-01-12 00:45:00,22.30,70.92,37.17
2023-01-12 01:00:01,22.38,70.78,28.87
2023-01-12 01:15:00,22.42,70.52,31.99
2023-01-12 01:30:01,22.50,70.06,35.04
2023-01-12 01:45:00,22.48,69.98,33.17
2023-01-12 02:00:01,22.51,69.77,36.32
2023-01-12 02:15:00,22.47,69.73,36.51
2023-01-12 02:30:00,22.43,70.10,40.68
2023-01-12 02:45:00,22.39,70.01,35.19
2023-01-12 03:00:00,22.42,69.84,37.06
2023-01-12 03:15:00,22.37,69.79,38.62
2023-01-12 03:30:00,22.36,69.67,37.50
2023-01-12 03:45:00,22.37,69.56,42.43
2023-01-12 04:00:00,22.35,69.68,37.76
2023-01-12 04:15:00,22.41,69.45,33.99
2023-01-12 04:30:00,22.39,69.60,27.93
2023-01-12 04:45:00,22.38,69.28,35.40
2023-01-12 05:00:00,22.33,69.32,33.71
2023-01-12 05:15:00,22.34,69.24,28.62
2023-01-12 05:30:00,22.33,69.21,32.66
2023-01-12 05:45:00,22.34,69.12,35.82
2023-01-12 06:00:00,22.33,69.25,31.17
2023-01-12 06:15:00,22.33,69.16,30.26
2023-01-12 06:30:00,22.34,69.20,26.47
2023-01-12 06:45:00,22.31,69.34,32.01
2023-01-12 07:00:00,22.32,69.50,29.48
2023-01-12 07:15:00,22.35,69.36,29.99
2023-01-12 07:30:00,22.35,69.34,36.87
2023-01-12 07:45:00,22.35,69.27,34.91
2023-01-12 08:00:00,22.32,69.58,37.23
2023-01-12 08:15:01,22.30,69.83,31.27
2023-01-12 08:30:00,22.33,69.77,36.24
2023-01-12 08:45:01,22.39,69.54,34.35
2023-01-12 09:00:00,22.24,70.24,37.36
2023-01-12 09:15:01,20.99,74.88,40.05
2023-01-12 09:30:00,21.23,74.46,43.97
2023-01-12 09:45:01,21.20,73.92,45.86
2023-01-12 10:00:00,21.37,73.57,45.48
2023-01-12 10:15:01,21.82,71.22,34.16
2023-01-12 10:30:00,21.64,70.97,41.36
2023-01-12 10:45:01,21.84,72.14,35.40
2023-01-12 11:00:00,22.20,70.17,38.28
2023-01-12 11:15:00,22.27,70.25,36.87
2023-01-12 11:30:00,22.36,69.66,36.14
2023-01-12 11:45:00,22.47,69.57,42.16
2023-01-12 12:00:00,22.46,70.23,42.16
2023-01-12 12:15:00,22.53,69.50,31.65
2023-01-12 12:30:00,22.60,70.15,35.97
2023-01-12 12:45:00,22.76,69.77,41.10
2023-01-12 13:00:00,22.84,72.51,43.69
2023-01-12 13:15:00,22.89,71.43,43.63
2023-01-12 13:30:00,22.84,70.98,36.98
2023-01-12 13:45:00,22.99,70.69,39.69
2023-01-12 14:00:00,23.12,69.72,42.70
2023-01-12 14:15:00,23.13,69.93,39.00
2023-01-12 14:30:00,23.14,69.51,44.81
2023-01-12 14:45:00,23.13,68.86,38.91
2023-01-12 15:00:00,23.23,68.04,37.65
2023-01-12 15:15:00,23.30,67.42,39.65
2023-01-12 15:30:00,23.17,69.21,41.67
2023-01-12 15:45:00,23.13,70.17,41.10
2023-01-12 16:00:00,23.09,70.50,49.63
2023-01-12 16:15:00,23.07,69.10,43.12
2023-01-12 16:30:00,23.06,70.05,43.59
2023-01-12 16:45:00,23.08,69.91,50.35
2023-01-12 17:00:01,22.96,69.50,46.39
2023-01-12 17:15:00,22.98,69.64,43.80
2023-01-12 17:30:01,22.96,69.19,46.72
2023-01-12 17:45:00,22.97,68.88,38.11
2023-01-12 18:00:01,22.95,69.27,43.59
2023-01-12 18:15:00,22.93,68.65,43.31
2023-01-12 18:30:01,22.93,69.44,40.83
2023-01-12 18:45:00,23.01,69.41,40.54
2023-01-12 19:00:01,23.12,70.74,46.51
2023-01-12 19:15:00,22.89,70.01,39.27
2023-01-12 19:30:01,22.26,72.27,45.15
2023-01-12 19:45:00,21.99,72.89,43.12
2023-01-12 20:00:00,22.24,72.50,40.41
2023-01-12 20:15:00,22.04,73.13,38.94
2023-01-12 20:30:00,21.94,73.56,41.71
2023-01-12 20:45:00,22.01,73.46,40.83
2023-01-12 21:00:00,21.95,73.64,49.88
2023-01-12 21:15:00,22.15,73.43,40.89
2023-01-12 21:30:00,22.25,73.22,39.36
2023-01-12 21:45:00,22.47,72.62,43.27
2023-01-12 22:00:00,21.94,73.94,40.77
2023-01-12 22:15:00,22.03,73.47,41.02
2023-01-12 22:30:00,21.98,73.12,44.09
2023-01-12 22:45:00,22.11,73.46,45.73
2023-01-12 23:00:00,21.96,73.64,45.95
2023-01-12 23:15:00,22.29,72.27,49.95
2023-01-12 23:30:00,22.20,72.75,43.99
2023-01-12 23:45:00,22.59,71.66,36.72
2023-01-13 00:00:00,22.69,70.91,39.95
2023-01-13 00:15:00,22.77,70.63,44.24
2023-01-13 00:30:00,22.84,70.27,41.23
2023-01-13 00:45:00,22.85,69.97,44.01
2023-01-13 01:00:00,22.80,70.46,40.18
2023-01-13 01:15:00,22.81,70.08,35.06
2023-01-13 01:30:00,22.89,69.58,42.22
2023-01-13 01:45:00,22.83,70.00,40.16
2023-01-13 02:00:00,22.93,69.38,33.10
2023-01-13 02:15:01,22.92,69.36,34.77
2023-01-13 02:30:00,22.84,69.60,37.17
2023-01-13 02:45:01,22.82,69.57,33.69
2023-01-13 03:00:00,22.81,69.67,32.41
2023-01-13 03:15:01,22.81,69.65,38.51
2023-01-13 03:30:00,22.82,69.62,32.05
2023-01-13 03:45:01,22.81,69.86,38.43
2023-01-13 04:00:00,22.81,69.88,31.40
2023-01-13 04:15:01,22.80,70.00,33.61
2023-01-13 04:30:00,22.79,70.06,30.91
2023-01-13 04:45:00,22.83,70.09,32.43
2023-01-13 05:00:00,22.82,70.26,32.20
2023-01-13 05:15:00,22.80,70.46,37.06
2023-01-13 05:30:00,22.80,70.59,34.91
2023-01-13 05:45:00,22.83,70.41,30.47
2023-01-13 06:00:00,22.80,70.62,37.00
2023-01-13 06:15:00,22.82,70.58,37.67
2023-01-13 06:30:00,22.82,70.56,36.16
2023-01-13 06:45:00,22.78,70.65,34.30
2023-01-13 07:00:00,22.77,71.02,32.58
2023-01-13 07:15:00,22.78,71.00,33.92
2023-01-13 07:30:00,22.81,70.67,43.27
2023-01-13 07:45:00,22.81,70.82,44.41
2023-01-13 08:00:00,22.82,70.79,42.75
2023-01-13 08:15:00,23.01,70.23,37.99
2023-01-13 08:30:00,22.95,70.63,38.22
2023-01-13 08:45:00,22.91,71.32,35.59
2023-01-13 09:00:00,22.89,71.47,37.55
2023-01-13 09:15:00,22.96,70.89,38.37
2023-01-13 09:30:00,22.94,71.48,38.49
2023-01-13 09:45:00,22.99,71.09,30.62
2023-01-13 10:00:00,23.02,70.89,36.91
2023-01-13 10:15:00,22.96,70.90,35.02
2023-01-13 10:30:00,23.00,70.88,34.87
2023-01-13 10:45:00,23.03,70.62,36.85
2023-01-13 11:00:01,23.09,70.33,36.01
2023-01-13 11:15:00,23.12,70.32,45.33
2023-01-13 11:30:01,23.17,70.35,38.24
2023-01-13 11:45:00,23.23,70.29,36.20
2023-01-13 12:00:01,23.27,70.55,39.74
2023-01-13 12:15:00,23.38,70.66,40.56
2023-01-13 12:30:01,23.34,70.76,38.09
2023-01-13 12:45:00,23.38,70.80,44.41
2023-01-13 13:00:01,23.38,70.47,42.62
2023-01-13 13:15:00,23.50,69.76,41.08
2023-01-13 13:30:01,23.51,69.99,40.49
2023-01-13 13:45:00,23.55,70.07,35.00
2023-01-13 14:00:00,23.62,70.19,44.51
2023-01-13 14:15:00,23.72,69.94,43.40
2023-01-13 14:30:00,23.67,71.07,40.77
2023-01-13 14:45:00,23.76,70.32,36.68
2023-01-13 15:00:00,23.86,69.79,37.38
2023-01-13 15:15:00,23.94,69.69,32.89
2023-01-13 15:30:00,24.09,69.29,40.35
2023-01-13 15:45:00,23.98,69.61,37.97
2023-01-13 16:00:00,23.91,69.70,39.76
2023-01-13 16:15:00,23.91,69.88,34.94
2023-01-13 16:30:00,23.88,70.62,34.91
2023-01-13 16:45:00,23.85,70.74,35.06
2023-01-13 17:00:00,23.87,70.77,31.71
2023-01-13 17:15:00,23.87,71.12,31.25
2023-01-13 17:30:00,23.85,71.57,35.88
2023-01-13 17:45:00,23.82,71.26,36.87
2023-01-13 18:00:00,23.87,71.51,38.72
2023-01-13 18:15:00,23.85,72.49,38.32
2023-01-13 18:30:00,23.84,72.33,47.06
2023-01-13 18:45:00,23.89,72.58,39.69
2023-01-13 19:00:00,23.90,74.25,45.23
2023-01-13 19:15:00,24.18,75.16,51.88
2023-01-13 19:30:00,24.22,75.76,51.29
2023-01-13 19:45:00,24.29,75.58,57.21
2023-01-13 20:00:00,24.31,75.92,64.87
2023-01-13 20:15:01,24.38,75.05,60.79
2023-01-13 20:30:00,24.39,74.64,47.67
2023-01-13 20:45:01,24.53,77.12,50.32
2023-01-13 21:00:00,24.53,74.39,54.13
2023-01-13 21:15:01,24.12,74.68,56.60
2023-01-13 21:30:00,23.91,74.23,55.33
2023-01-13 21:45:01,23.75,73.93,63.06
2023-01-13 22:00:00,23.62,73.48,51.88
2023-01-13 22:15:01,23.45,74.14,52.98
2023-01-13 22:30:00,23.37,74.13,43.65
2023-01-13 22:45:00,23.22,74.44,43.92
2023-01-13 23:00:00,23.24,74.15,47.92
2023-01-13 23:15:00,23.20,74.13,41.06
2023-01-13 23:30:00,23.13,74.24,46.79
2023-01-13 23:45:00,23.11,74.23,49.42
2023-01-14 00:00:00,23.14,73.67,39.48
2023-01-14 00:15:00,23.02,74.08,39.59
2023-01-14 00:30:00,22.99,74.03,38.77
2023-01-14 00:45:00,22.92,74.15,36.35
2023-01-14 01:00:00,22.84,73.75,34.30
2023-01-14 01:15:00,22.81,73.69,32.58
2023-01-14 01:30:00,22.86,73.54,32.01
2023-01-14 01:45:00,22.92,74.41,35.19
2023-01-14 02:00:00,23.27,73.88,35.08
2023-01-14 02:15:00,23.42,73.73,31.10
2023-01-14 02:30:00,23.50,73.54,37.55
2023-01-14 02:45:00,23.51,73.06,37.84
2023-01-14 03:00:00,23.50,73.22,40.26
2023-01-14 03:15:00,23.54,73.23,39.88
2023-01-14 03:30:00,23.51,72.94,45.10
2023-01-14 03:45:00,23.52,73.00,43.17
2023-01-14 04:00:00,23.54,73.14,36.14
2023-01-14 04:15:00,23.55,73.12,46.03
2023-01-14 04:30:00,23.52,72.87,48.89
2023-01-14 04:45:00,23.53,72.90,52.72
2023-01-14 05:00:00,23.53,72.90,57.25
2023-01-14 05:15:00,23.57,72.59,48.72
2023-01-14 05:30:01,23.59,72.36,46.83
2023-01-14 05:45:00,23.65,72.12,50.83
2023-01-14 06:00:01,23.65,72.19,51.65
2023-01-14 06:15:00,23.60,72.06,55.10
2023-01-14 06:30:01,23.55,72.16,56.51
2023-01-14 06:45:00,23.53,71.89,58.72
2023-01-14 07:00:01,23.52,71.68,49.10
2023-01-14 07:15:00,23.47,71.72,54.70
2023-01-14 07:30:01,23.52,71.81,55.36
2023-01-14 07:45:00,23.47,71.71,61.14
2023-01-14 08:00:00,23.50,71.69,56.32
2023-01-14 08:15:00,23.48,71.42,51.21
2023-01-14 08:30:00,23.48,71.65,52.89
2023-01-14 08:45:00,23.66,70.40,48.98
2023-01-14 09:00:00,23.45,70.59,50.51
2023-01-14 09:15:00,23.38,71.10,54.03
2023-01-14 09:30:00,23.36,71.35,51.82
2023-01-14 09:45:00,23.35,71.55,57.19
2023-01-14 10:00:00,23.29,72.70,52.79
2023-01-14 10:15:00,23.40,72.88,44.85
2023-01-14 10:30:00,23.69,71.22,53.48
2023-01-14 10:45:00,23.69,71.39,49.29
2023-01-14 11:00:00,23.66,71.23,56.22
2023-01-14 11:15:00,23.79,71.75,57.67
2023-01-14 11:30:00,23.83,71.52,56.85
2023-01-14 11:45:00,24.03,70.70,59.19
2023-01-14 12:00:00,24.03,70.18,69.69
2023-01-14 12:15:00,24.00,69.39,56.60
2023-01-14 12:30:00,23.97,68.68,50.05
2023-01-14 12:45:00,24.04,68.63,47.21
2023-01-14 13:00:00,24.11,67.67,42.24
2023-01-14 13:15:00,24.21,67.37,38.68
2023-01-14 13:30:00,24.16,66.66,33.63
2023-01-14 13:45:00,24.32,66.87,34.51
2023-01-14 14:00:00,24.31,65.67,36.18
2023-01-14 14:15:01,24.26,65.26,32.89
2023-01-14 14:30:00,24.33,64.57,30.81
2023-01-14 14:45:01,24.31,63.98,27.76
2023-01-14 15:00:00,24.39,64.39,27.34
2023-01-14 15:15:01,24.41,64.30,31.82
2023-01-14 15:30:00,24.42,64.36,29.82
2023-01-14 15:45:01,24.50,64.41,33.99
2023-01-14 16:00:00,24.46,65.09,43.92
2023-01-14 16:15:01,24.46,63.90,31.59
2023-01-14 16:30:00,24.49,65.48,25.74
2023-01-14 16:45:01,24.48,65.58,33.55
2023-01-14 17:00:00,24.46,67.16,37.59
2023-01-14 17:15:00,24.48,68.20,28.09
2023-01-14 17:30:00,24.48,68.00,35.27
2023-01-14 17:45:00,24.47,67.61,33.06
2023-01-14 18:00:00,24.55,67.20,33.21
2023-01-14 18:15:00,24.64,66.92,37.90
2023-01-14 18:30:00,25.44,66.32,52.11
2023-01-14 18:45:00,25.66,65.29,58.30
2023-01-14 19:00:00,25.81,65.79,56.70
2023-01-14 19:15:00,25.71,65.45,58.49
2023-01-14 19:30:00,25.57,65.82,60.81
2023-01-14 19:45:00,25.36,66.32,60.53
2023-01-14 20:00:00,25.27,66.91,64.58
2023-01-14 20:15:00,25.19,67.14,54.68
2023-01-14 20:30:00,25.11,67.52,62.34
2023-01-14 20:45:00,25.02,67.81,61.40
2023-01-14 21:00:00,25.00,67.99,64.30
2023-01-14 21:15:00,24.96,68.32,68.24
2023-01-14 21:30:00,24.93,68.51,55.54
2023-01-14 21:45:00,24.90,68.88,58.72
2023-01-14 22:00:00,24.87,69.16,65.25
